zip,average_transit_time,average_drive_time,average_dist,count
24562,0,0,0,0
23934,0.0,1736.0,14.995391225203326,1
20129,0.0,1620.3333333333333,15.024513062163605,3
23316,0.0,1218.0,13.849155957058773,1
23845,0.0,1948.0,13.748646653815513,1
24011,904.25,1023.5,6.507290586477572,4
23897,0.0,1837.0,16.59166972063623,1
23879,0.0,844.0,8.233277054595098,1
22548,0.0,2087.0,15.118384859341056,2
22716,0.0,1737.5,14.933886249312375,2
23440,0,0,0,0
24161,0.0,2270.0,19.967238699702015,1
22650,0.0,1555.0,14.506553465369835,1
23126,0.0,1697.0,14.550674866403654,1
20184,0.0,1938.0,18.10948507157073,3
24246,897.0,984.75,8.87462504939403,4
23651,10157.416666666666,1819.1666666666667,12.980836797993561,12
24105,0.0,2806.5,13.577698071806902,2
24634,0.0,2137.0,10.912182213524627,2
22640,0.0,1958.5,13.958772824799283,2
24185,0,0,0,0
23461,0.0,1796.4285714285713,13.497144947479736,7
23909,749.0,330.0,0.4460841427005394,1
24351,0.0,1625.0,10.829383099984078,1
23337,0,0,0,0
23056,0.0,2705.3333333333335,15.29056602510064,3
22433,0.0,1759.0,10.324374004471746,1
23423,0.0,1209.0,8.9031587152849,1
23843,0.0,1862.0,18.738976313494632,2
23032,0.0,1836.0,16.72903709269367,2
23079,0.0,2113.5,16.33146854409005,2
23125,0.0,3404.3333333333335,17.730348728130792,3
24458,0,0,0,0
24292,0.0,2700.0,18.238811561473057,2
24269,0.0,2441.3333333333335,13.552397342186273,3
23110,0.0,1889.3333333333333,17.00658084899519,3
24168,0.0,1315.5,11.605891252895917,2
22504,0.0,1817.0,15.685747416929017,2
24657,0.0,2817.0,10.751374678355024,2
23480,0.0,1502.0,13.718548133162477,1
23176,0.0,1489.0,10.824775112820795,2
23488,0,0,0,0
24139,0,0,0,0
22641,0.0,1505.0,13.731521496331403,2
22438,0.0,1614.0,11.137932109108649,1
23828,0.0,1914.0,18.486673332437277,2
24485,0,0,0,0
23899,0.0,3754.2,15.439844544374456,5
24377,0.0,2281.6666666666665,11.909659430305355,3
23070,0.0,1499.0,11.349892898962366,2
24487,0,0,0,0
23021,0.0,2488.3333333333335,15.627561013649526,3
23119,0.0,2100.0,16.57330131687916,2
23887,0.0,1949.0,17.836793561932488,1
22964,0,0,0,0
22643,0.0,1716.3333333333333,15.336920518231617,3
22820,0.0,3531.0,19.969745434398142,1
23893,0.0,1972.0,13.30817197399769,1
24432,0,0,0,0
24536,0.0,1735.3333333333333,11.047621334015034,3
24132,0.0,1670.75,11.253854166000231,4
24217,0.0,3843.0,16.181169491627973,4
22931,0.0,2057.3333333333335,17.545876079800134,3
24413,0,0,0,0
22972,0.0,2168.0,18.540196711575437,2
23876,0,0,0,0
22743,0,0,0,0
24448,2033.0,858.0,5.072413925694475,1
22719,0.0,1962.0,15.497772583510395,1
24607,0.0,2491.0,12.305689772754015,2
23064,0.0,1980.0,14.620740691058081,2
23187,3599.8571428571427,1372.5714285714287,8.887377755365497,7
24628,0.0,2416.5,11.835009316971629,2
20139,0.0,1531.0,10.878177658754373,3
23091,0.0,2118.0,17.834706874632843,1
22722,0.0,1147.0,11.588043012003109,1
24058,0.0,1526.0,10.628306097527496,4
22432,0.0,1173.0,11.887093294794045,1
24239,0.0,3057.0,15.758150733774656,4
22476,0.0,1690.0,14.78345572709149,1
23952,0.0,2243.0,16.282617619603144,1
23427,0,0,0,0
20130,0.0,1979.0,16.363777361849053,2
23938,0.0,1592.0,14.210817626533775,1
22749,0.0,1486.0,14.505709628675465,1
24476,0.0,1769.0,15.496633886380913,1
22730,0.0,1127.0,9.638019352575396,1
23130,0.0,2006.0,15.65855971795981,1
23389,0.0,1276.0,12.888339202026655,1
22732,0.0,1434.0,13.630513123178307,1
24606,0.0,2295.0,12.270873181707833,1
24167,0.0,1695.5,13.05278185212812,4
23068,0.0,1754.5,13.392230237918692,2
24604,0.0,2174.5,12.093201436457283,2
23313,6838.0,1579.0,19.568827665555926,1
23025,0.0,1779.5,14.830209346715971,2
23414,0,0,0,0
24464,0.0,3177.0,16.254836272177325,1
22530,0.0,1726.0,14.529845657781976,1
23416,0,0,0,0
22741,0.0,1443.0,8.092894506875034,1
24612,359.25,1916.75,14.369924335287173,4
22948,0.0,939.0,8.924774075191234,1
23302,0,0,0,0
23354,0.0,447.0,2.780828876789756,1
23409,0,0,0,0
22529,0.0,1675.0,12.82460796501181,1
23691,0.0,1303.5,11.27810148644142,8
23401,0.0,1093.0,11.484886298462573,1
23422,0.0,1127.0,11.281749282471674,1
22946,0.0,1658.0,12.926601302327267,2
23045,0.0,1846.0,14.983245842681425,1
23441,6838.0,1511.0,18.55461415226669,1
24442,0,0,0,0
22538,0.0,1751.6666666666667,14.888820245637795,3
22723,0,0,0,0
24086,0.0,1917.0,12.520971465339372,4
23161,0.0,1500.0,13.183513178433577,1
22509,0.0,1928.0,18.690802103080177,1
24093,0.0,1513.0,9.134430738101255,1
23066,0.0,2063.0,15.092885369218466,2
24322,0.0,2063.5,12.263377170330783,2
23426,0,0,0,0
23358,0.0,1571.0,12.247277339956456,1
23108,0.0,2410.0,19.189291090478253,3
23963,0,0,0,0
22646,0.0,1567.5,11.985431613041477,2
24539,0.0,1224.0,9.727314551801584,1
24433,0,0,0,0
22579,0.0,1241.0,7.631148588613912,1
23408,3061.0,476.0,1.9226009629267318,1
23943,0.0,751.0,4.810101768175412,1
24411,0.0,1993.0,17.653583471094603,1
23115,0.0,1104.0,6.532794997329488,1
22731,0.0,1350.0,15.549450313705641,1
23884,0.0,1611.0,18.848687824741674,1
23304,0.0,2065.7,14.143774933009155,10
23976,0,0,0,0
23398,0.0,835.0,5.209566736907682,1
23163,0.0,2599.0,15.951670661396019,2
24412,0.0,3852.0,18.39441308054544,1
24581,0,0,0,0
22711,0.0,1414.0,14.178821753721115,1
23486,2973.0,536.0,3.794637311621327,1
22989,0.0,1500.0,13.157431790533959,1
24130,0.0,4205.0,14.239428988000341,1
24131,0,0,0,0
22845,0,0,0,0
20118,0.0,1742.8,15.019449186646321,5
23250,0.0,1556.2857142857142,10.893041520492778,14
24415,0,0,0,0
22214,4619.857142857143,1407.142857142857,11.01533656168367,7
24601,0.0,1912.5,10.850858359474184,2
24316,0.0,2826.3333333333335,13.151313721308332,3
22035,12013.818181818182,1574.090909090909,11.687063359106164,11
22185,11758.272727272728,1517.6363636363637,11.737738579591712,11
24570,0.0,1551.6666666666667,11.427083715200476,3
